coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,hype,risk,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
eosdac,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,108048,0.31,2.44,4.88,4.93,-2.187,2.277,0.047,0.015
neblio,6 Aug 2017,20 Aug 2017,14.0,291.0,1,fintech,2,14834923.0,211927471.0,0.07,0.2,N/A,0,N/A,0.44,N/A,2.146,257746,0.2,0.24,3.77,3.86,-0.11,1.149,0.022,-0.021
tenx,24 Jun 2017,24 Jun 2017,0.0,348.0,7,fintech,10,80000000.0,N/A,N/A,0.87,116,0,1720,0.74,N/A,53.943,303595,0.05,0.16,2.47,2.53,-0.136,-0.638,0.007,-0.014
nucleus-vision,N/A,N/A,N/A,N/A,12,blockchain,N/A,40000000.0,40000000.0,1.0,0.01,80405,0,N/A,N/A,N/A,3.097,168389000,-0.03,0.06,1.01,1.16,-0.256,-4.085,-0.002,-0.025
byteball-bytes,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
singularitynet,19 Dec 2017,19 Dec 2017,0.0,170.0,6,saas,9,32847814.0,32847814.0,1.0,0.1,15780,0,16938,N/A,N/A,14.2,17465100,0.09,0.0,0.08,0.14,-0.146,-11.17,0.003,-0.013
quantstamp,17 Nov 2017,16 Dec 2017,29.0,173.0,1,fintech,10,31320000.0,31320000.0,1.0,0.07,24031,0,N/A,0.56,N/A,0.304,28481900,0.18,0.23,3.59,3.67,-0.326,-5.043,0.013,-0.014
dent,12 Jul 2017,26 Jul 2017,14.0,316.0,3,telecommunications,8,1923507.0,27478671.0,0.07,0.0,1459,0,36088,N/A,N/A,0.0,71565,0.16,0.1,1.65,1.71,-0.163,-2.511,0.03,-0.009
nexo,17 Mar 2018,15 Apr 2018,29.0,53.0,6,fintech,18,52500000.0,52500000.0,1.0,0.1,63543,0,N/A,0.7,N/A,0.85,3226150,0.04,0.34,0.68,0.8,-0.7,-3.362,0.001,-0.016
request-network,13 Oct 2017,17 Oct 2017,4.0,233.0,5,fintech,7,33600000.0,33600000.0,1.0,0.06,13863,0,766,0.36,N/A,0.013,5914220,0.13,0.27,4.23,4.35,-0.19,-2.936,0.01,-0.022
smartcash,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,957,0.17,0.15,2.3,2.34,-0.099,1.362,0.03,-0.004
time-new-bank,18 Nov 2017,23 Nov 2017,5.0,196.0,7,saas,10,14360000.0,14360000.0,1.0,0.02,27102,0,14847,N/A,N/A,0.761,10625600,0.34,0.2,3.17,3.25,-0.149,-1.149,0.009,-0.012
iconomi,25 Aug 2016,29 Sep 2016,35.0,616.0,5,saas,26,10000000.0,11764706.0,0.85,0.11,N/A,0,921,N/A,N/A,1.433,14652,0.13,0.1,1.6,1.67,-0.096,-0.66,0.01,-0.014
zencash,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,5652,0,N/A,N/A,N/A,0.0,3196,-0.01,-0.04,-0.65,-0.55,-0.184,-3.851,0.01,-0.018
asch,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,933,0.12,0.22,3.5,3.6,0.055,-1.723,0.021,-0.002
arcblock,3 Feb 2018,3 Feb 2018,0.0,124.0,1,blockchain,4,45000000.0,45000000.0,1.0,0.5,38181,0,33320,0.72,N/A,1.54,94865600,-0.38,0.07,1.09,1.29,-0.076,-1.447,0.0,-0.014
enjin-coin,3 Oct 2017,31 Oct 2017,28.0,219.0,7,entertainment,8,22959609.0,24956097.0,0.92,0.03,13106,0,N/A,N/A,N/A,-0.332,742008,0.02,0.28,4.4,4.5,-0.146,-0.511,0.014,-0.015
ruff,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,54736200,-0.08,-0.17,-2.77,-2.61,-0.04,0.234,-0.001,-0.006
lympo,17 Feb 2018,28 Feb 2018,11.0,99.0,5,entertainment,11,16857899.0,16857899.0,1.0,0.0217,13193,0,6668,N/A,N/A,-0.258,176692,0.26,0.21,3.41,3.53,-0.121,-0.043,0.027,0.019
cindicator,12 Sep 2017,12 Oct 2017,30.0,238.0,2,blockchain,12,15000000.0,15000000.0,1.0,0.01,7928,0,38945,0.68,N/A,1.258,971989,-0.44,0.06,0.89,1.02,-0.143,-2.319,0.014,-0.019
revain,21 Aug 2017,4 Sep 2017,14.0,276.0,2,saas,11,12513346.0,12513346.0,1.0,0.05,2356,0,6414,0.46,N/A,0.558,107140,0.26,0.38,6.0,6.12,0.089,0.234,0.014,-0.023
bitcoindark,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,101409,0.39,0.32,5.01,5.07,-0.074,-1.085,0.012,-0.018
delphy,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,35214,-0.05,0.23,3.71,3.83,0.119,3.128,0.01,-0.001
iht-real-esta...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
bottos,31 Dec 2017,30 Jan 2018,30.0,128.0,12,other,N/A,N/A,N/A,N/A,0.1,N/A,0,N/A,0.42,N/A,2.296,18592600,-0.1,-0.12,-1.97,-1.83,-0.167,-3.383,0.001,-0.02
aragon,17 May 2017,17 May 2017,0.0,386.0,5,saas,2,25000000.0,N/A,N/A,0.74,N/A,0,6806,N/A,N/A,1.054,2745280,0.28,0.09,1.43,1.55,0.01,0.021,0.006,-0.016
bluzelle,18 Jan 2018,2 Feb 2018,15.0,125.0,7,saas,10,19500000.0,19500000.0,1.0,0.12,23139,0,32661,0.96,N/A,4.648,41214300,0.11,-0.0,-0.02,0.12,-0.643,-5.106,0.005,-0.015
game.com,N/A,N/A,N/A,N/A,12,gaming,N/A,N/A,N/A,N/A,0.15,2222,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
gnosis,24 Apr 2017,24 Apr 2017,0.0,409.0,5,saas,10,12500000.0,12500000.0,1.0,29.85,N/A,0,68318,N/A,N/A,-1.0,22984,-0.01,-0.02,-0.32,-0.27,0.152,-25.915,0.005,-0.065
poa-network,17 Nov 2017,17 Nov 2017,0.0,202.0,1,saas,19,12500000.0,12500000.0,1.0,0.07,10781,0,306,N/A,N/A,8.064,79376200,-0.34,0.06,0.99,1.12,-0.353,-0.191,-0.001,-0.02
streamr-datacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2771370,0.05,0.2,3.25,3.34,-0.11,-6.83,0.008,-0.0
santiment-net...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
thekey,15 Jan 2018,15 Jan 2018,0.0,143.0,3,other,15,22000000.0,22000000.0,1.0,0.0352,74065,0,29578,0.7,N/A,-0.186,9008350,0.0,-0.07,-1.09,-0.91,-0.282,-2.745,-0.0,-0.002
sirin-labs-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,807338,0.35,0.03,0.5,0.63,-0.15,-0.702,-0.001,-0.015
medishares,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,458726,0.31,0.22,3.5,3.58,0.184,3.83,0.013,-0.006
smartmesh,29 Nov 2017,28 Dec 2017,29.0,161.0,7,saas,9,15691200.0,16872258.0,0.93,0.02,21556,0,3740,N/A,N/A,0.56,1131310,0.39,0.15,2.32,2.4,0.047,1.383,0.013,-0.014
storiqa,28 Nov 2017,29 Jan 2018,62.0,129.0,3,saas,11,25000000.0,25000000.0,1.0,0.0,34966,0,12677,0.2,N/A,0.0,271889,-0.09,0.11,1.8,1.96,-0.029,15.17,0.02,0.06
metal,9 Jun 2017,9 Jun 2017,0.0,363.0,1,blockchain,7,N/A,N/A,1.0,0.18,204,0,32736,N/A,N/A,8.278,2843520,0.35,0.3,4.71,4.81,-0.237,-0.043,0.01,-0.017
gamecredits,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1,0.28,0.22,3.5,3.51,-0.361,1.319,0.05,-0.008
groestlcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,11843,0.08,0.02,0.27,0.35,-0.042,-2.021,0.019,-0.007
particl,16 Mar 2017,12 Apr 2017,27.0,421.0,12,other,N/A,750000.0,N/A,N/A,1.0,N/A,0,N/A,N/A,N/A,5.95,983921,-0.06,0.08,1.26,1.41,-0.211,-1.723,0.007,-0.022
sonm,15 Jun 2017,19 Jun 2017,4.0,353.0,2,saas,13,42000000.0,N/A,N/A,0.59,7979,0,273,N/A,N/A,-0.116,86186,-0.56,-0.1,-1.66,-1.55,-0.081,-2.979,0.005,-0.01
vertcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,14602,0.53,0.25,4.0,4.04,-0.04,-0.957,0.01,-0.016
docademic,29 Jan 2018,15 Apr 2018,76.0,53.0,10,insurance services,13,1100000.0,N/A,N/A,N/A,7097,0,14320,0.26,N/A,0.0,716822,0.42,3.36,6.72,6.76,2.949,5.574,0.135,0.12
cybervein,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,534618,-0.1,-0.79,-1.58,-1.32,0.015,2.596,0.008,0.02
ignis,5 Aug 2017,14 Oct 2017,70.0,236.0,5,other,3,15000000.0,21739130.0,0.69,1.05,N/A,0,27068,0.52,N/A,1.2,18762,0.26,0.07,1.16,1.19,-1.217,-3.298,0.007,-0.022
sophiatx,7 Dec 2017,17 Dec 2017,10.0,172.0,6,saas,21,23470356.0,80932262.0,0.29,0.46,5476,0,15676,0.72,N/A,-0.01,2148170,0.35,0.08,1.19,1.3,-0.123,-1.064,0.004,-0.011
nkn,N/A,N/A,N/A,N/A,12,other,6,12600000.0,12600000.0,1.0,0.13,18197,0,6017,N/A,N/A,1.847,16839000,1.38,2.39,4.79,4.98,-0.02,1.0,0.025,0.025
genaro-network,N/A,N/A,N/A,N/A,12,saas,N/A,11362000.0,29900000.0,0.38,0.15,4219,0,N/A,N/A,N/A,1.983,12237500,0.26,0.08,1.19,1.19,-0.041,-0.5,0.002,0.006
digitalnote,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,6579,0.03,0.14,2.29,2.29,0.016,-3.0,0.011,-0.01
dew,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,7,0,N/A,N/A,N/A,0.0,7668990,-0.0,-0.03,-0.43,-0.43,-0.211,-3.0,-0.002,0.002
po.et,N/A,N/A,N/A,N/A,1,saas,N/A,10000000.0,10000000.0,1.0,0.0064,8361,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pillar,15 Jul 2017,17 Jul 2017,2.0,325.0,4,saas,30,20000000.0,N/A,N/A,0.1,757,0,12610,N/A,N/A,-0.256,101274,0.24,0.07,1.03,1.03,-0.152,-5.0,0.012,0.044
boscoin,09 May 2017,10 May 2017,1.0,393.0,12,blockchain,17,17920000.0,N/A,N/A,0.044,N/A,0,N/A,N/A,N/A,18.93,27934,0.19,0.19,3.05,3.05,-0.052,-6.0,0.002,-0.007
raiden-networ...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
genesis-vision,15 Oct 2017,15 Nov 2017,31.0,204.0,2,fintech,10,2836732.0,23639433.0,0.12,1.0,8082,0,19138,0.5,N/A,1.68,683667,0.39,0.27,4.32,4.32,-0.042,-6.5,0.019,0.032
credits,15 Feb 2018,28 Feb 2018,13.0,99.0,7,saas,9,22570394.0,22570394.0,1.0,0.17,27428,0,18914,0.88,N/A,1.4,3014620,0.28,0.17,2.64,2.64,0.029,-4.0,0.011,-0.015
dynamic-tradi...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iot-chain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3297100,0.54,0.16,2.59,2.59,0.126,-1.0,0.012,0.013
blockv,19 Oct 2017,25 Oct 2017,6.0,225.0,1,saas,18,21599100.0,39998333.0,0.54,0.42,3731,0,6433,0.6,N/A,-0.948,492028,0.34,0.23,3.6,3.6,-0.021,-7.0,0.01,0.005
crypterium,31 Oct 2017,14 Jan 2018,75.0,144.0,5,fintech,15,51656963.0,51656963.0,1.0,1.5,33935,0,16339,0.82,N/A,0.54,183715,-0.38,-0.05,-0.75,-0.75,-0.298,-11.0,-0.003,-0.003
ubiq,N/A,N/A,N/A,N/A,12,other,4,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,40335,-0.14,-0.05,-0.79,-0.79,-0.031,-1.5,0.011,-0.002
navcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ambrosus,22 Sep 2017,22 Oct 2017,30.0,228.0,6,insurance services,20,32507330.0,98507061.0,0.33,0.29,4228,0,16904,0.82,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
data,N/A,N/A,N/A,N/A,12,saas,N/A,37988300.0,37988300.0,1.0,0.0109,29734,0,N/A,N/A,N/A,0.884,3899000,0.11,0.02,0.36,0.36,-0.134,-9.5,0.005,-0.001
origintrail,15 Jan 2018,17 Jan 2018,2.0,141.0,5,saas,11,21513600.0,21513600.0,1.0,0.1,10070,0,550,0.42,N/A,1.364,3901170,0.19,0.06,0.93,0.93,-0.189,-3.5,0.009,0.009
burst,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3084,-0.08,-0.1,-1.54,-1.54,-0.074,-3.5,0.008,0.025
jibrel-network,27 Nov 2017,1 Jan 2018,35.0,157.0,6,blockchain,9,30000000.0,30000000.0,1.0,0.25,2166,0,6419,0.68,N/A,0.689,10089800,0.06,-0.1,-1.64,-1.64,-0.509,-4.5,0.002,-0.019
crypto20,16 Oct 2017,30 Nov 2017,45.0,189.0,1,fintech,6,37698373.0,75396746.0,0.5,1.1,N/A,0,9582,0.6,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
bridgecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,28548,-0.08,0.19,2.96,2.96,-0.351,-7.0,0.021,-0.015
apex,01 Jan 2018,28 Jan 2018,27.0,130.0,12,blockchain,N/A,25000000.0,25000000.0,1.0,0.16,15799,0,N/A,0.4,N/A,0.055,9262900,0.4,3.21,6.42,6.42,-0.423,-7.5,-0.002,-0.005
ink,N/A,N/A,N/A,N/A,12,blockchain,N/A,15000000.0,15000000.0,1.0,0.13,10283,0,N/A,N/A,N/A,1.158,14267,0.12,0.1,1.63,1.63,0.071,-6.0,0.003,-0.023
tokenpay,7 Dec 2017,17 Jan 2018,41.0,141.0,7,blockchain,10,40948500.0,40948500.0,1.0,6.0,17607,0,N/A,N/A,N/A,-0.66,1515520,0.43,0.16,2.5,2.5,-0.375,-8.5,0.027,-0.004
iotex,N/A,N/A,N/A,N/A,1,social services,11,N/A,N/A,N/A,0.007,65630,0,12058,N/A,N/A,3.352,7485610,0.9,1.56,3.12,3.12,0.995,-3.5,0.063,0.099
cube,16 Feb 2018,15 Mar 2018,27.0,84.0,4,saas,12,N/A,N/A,N/A,N/A,1625,0,5960,0.26,N/A,0.0,6757530,-0.13,0.0,0.04,0.04,-0.137,-3.5,-0.005,-0.006
eximchain,01 Feb 2018,13 Feb 2018,12.0,114.0,12,blockchain,16,20000000.0,20000000.0,1.0,0.33,10928,0,N/A,0.34,N/A,1.01,185434,1.21,2.1,4.19,4.19,-0.194,-5.0,0.023,0.022
republic-prot...,N/A,N/A,N/A,N/A,12,fintech,N/A,34299022.0,34299022.0,1.0,0.0571,12153,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
educare,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,858640,0.18,0.05,0.79,0.79,-0.155,-1.0,0.007,0.003
zclassic,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,35136,-0.49,-0.29,-4.62,-4.62,-0.078,-6.0,0.016,0.01
bread,16 Dec 2017,24 Dec 2017,8.0,165.0,6,blockchain,6,20021300.0,20021300.0,1.0,0.78,46071,0,53848,0.6,N/A,1.423,56455400,0.23,-0.03,-0.47,-0.47,-0.066,-5.5,-0.002,0.019
bitcore,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,445,0.08,0.08,1.29,1.29,-0.102,-5.5,0.016,-0.02
ethlend,25 Nov 2017,30 Nov 2017,5.0,189.0,5,blockchain,25,17860000.0,17860000.0,1.0,0.02,18980,0,46030,0.5,N/A,-0.069,728686,0.43,0.26,4.09,4.09,-0.299,-7.5,0.015,0.003
trade-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,5895130,-0.16,-0.2,-3.24,-3.24,-0.121,-3.0,-0.003,0.045
peercoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,-0.36,-0.24,-3.8,-3.8,0.045,-4.0,0.003,-0.01
telcoin,11 Dec 2017,30 Dec 2017,19.0,159.0,8,blockchain,19,25000000.0,25000000.0,1.0,0.001,20965,0,25124,0.4,N/A,5.031,842193,0.04,-0.05,-0.81,-0.81,-0.291,-8.0,-0.002,0.011
daex,N/A,N/A,N/A,N/A,12,blockchain,N/A,N/A,N/A,N/A,0.13,12135,0,N/A,N/A,N/A,0.35,817700,-0.23,-1.82,-3.63,-3.63,0.144,-5.5,-0.008,0.003
red-pulse,8 Oct 2017,8 Oct 2017,0.0,242.0,3,fintech,11,14508923.0,14508923.0,1.0,0.03,6382,0,32763,N/A,N/A,0.849,5395350,-0.05,0.23,3.57,3.57,-0.242,-8.5,0.011,-0.0
primecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,0.26,0.13,1.99,1.99,0.06,-3.5,0.007,-0.01
electra,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1555,0.38,0.3,4.7,4.7,-1.591,-5.0,0.238,0.001
ost,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,29195600,0.3,0.05,0.8,0.8,-0.14,-3.5,-0.0,0.002
trueusd,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,10643500,0.05,0.0,0.0,0.0,0.029,1.0,0.0,-0.001
adex,30 Jun 2017,30 Jun 2017,0.0,342.0,2,fintech,16,10000000.0,10000000.0,1.0,0.24,4555,0,56026,N/A,N/A,2.873,3127370,-0.39,-3.11,-6.22,-6.22,-0.008,-6.0,-0.014,-0.001
eidoo,4 Oct 2017,16 Oct 2017,12.0,234.0,6,saas,5,27676992.0,51253689.0,0.54,2.3,5414,0,25522,N/A,N/A,0.035,39128,-0.02,0.15,2.37,2.37,-0.164,-7.5,0.004,0.004
paypie,15 Oct 2017,16 Oct 2017,1.0,234.0,1,saas,11,26000000.0,26000000.0,1.0,0.37,4228,0,7729,N/A,N/A,-0.02,256062,0.06,0.15,2.35,2.35,0.008,-25.0,0.013,0.022
tomochain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,491166,-0.23,0.24,3.81,3.81,-0.318,-4.0,0.006,-0.012
edgeless,28 Feb 2017,21 Mar 2017,21.0,443.0,12,saas,0,2000000.0,N/A,N/A,0.04,1275,0,39757,N/A,N/A,-0.23,18692,0.26,0.18,2.87,2.87,0.03,-5.0,0.014,-0.006
dai,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,324695,0.2,0.1,1.63,1.63,0.003,0.5,0.001,-0.001
einsteinium,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,7895,-0.02,-0.16,-2.5,-2.5,0.041,-5.5,0.011,-0.0
bitrent,1 Dec 2017,31 Mar 2018,120.0,68.0,4,saas,19,14627210.0,N/A,N/A,0.06,12859,0,6445,0.74,N/A,-0.336,156399,0.27,0.05,0.75,0.75,-0.119,-1.0,0.008,0.033
ripio-credit-...,N/A,N/A,N/A,N/A,10,fintech,12,37863045.0,37863045.0,1.0,0.0743,4216,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
rock,N/A,N/A,N/A,N/A,12,fintech,N/A,980399.0,9803990.0,0.1,2.89,1822,0,N/A,N/A,N/A,-0.942,1832920,-0.06,0.03,0.49,0.49,0.29,-6.5,0.002,-0.011
airswap,10 Oct 2017,10 Nov 2017,31.0,209.0,1,fintech,4,12600000.0,12600000.0,1.0,0.3,4375,0,N/A,N/A,N/A,0.345,3654270,-0.15,0.06,0.95,0.95,-0.067,-7.0,0.005,0.001
babb,6 Feb 2018,6 Mar 2018,28.0,93.0,4,fintech,13,20000000.0,20000000.0,1.0,0.0,14280,0,10376,0.66,N/A,0.0,286765,-0.01,0.23,3.64,3.64,-0.377,-3.5,0.023,0.003
quantum-resis...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
salus,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,882,0.12,0.23,3.6,3.6,-0.152,-3.0,0.031,0.006
safe-exchange...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cloakcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,152742,0.19,0.19,3.09,3.09,0.048,-7.5,0.016,0.0
bitbay,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,1380,0,N/A,N/A,N/A,0.0,35871,-0.25,-0.28,-4.38,-4.38,0.149,-8.5,0.009,-0.01
stakenet,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,89176,0.2,1.56,3.11,3.11,-0.501,-3.5,0.014,0.025
hydro-protocol,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1039850,-0.07,-0.12,-1.83,-1.83,0.056,0.5,-0.0,-0.009
linkeye,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,10037600,-0.24,-0.2,-3.2,-3.2,-0.051,-1.0,-0.003,0.032
medibloc,27 Nov 2017,15 Dec 2017,18.0,174.0,7,saas,17,21271251.0,29959508.0,0.71,0.02,5610,0,10817,0.6,N/A,-0.006,645796,0.53,0.13,1.99,1.99,-0.389,-5.5,0.007,-0.048
zebi,05 Mar 2018,31 Mar 2018,26.0,68.0,7,fintech,17,8561100.0,8561100.0,1.0,0.0333,15147,0,16436,0.46,N/A,2.483,5412550,0.14,1.11,2.22,2.22,-0.499,-7.5,-0.005,-0.024
spankchain,N/A,N/A,N/A,N/A,1,entertainment,9,23750000.0,N/A,N/A,N/A,N/A,0,289690,N/A,N/A,0.0,44095,0.47,0.31,4.85,4.85,-0.029,-0.5,0.015,-0.002
tokenomy,15 Jan 2018,5 Feb 2018,21.0,122.0,12,blockchain,17,22869000.0,N/A,N/A,N/A,2306,0,46,0.64,N/A,0.0,2372070,-0.57,-0.12,-1.94,-1.94,-0.02,-10.0,-0.003,0.023
singulardtv,2 Oct 2016,2 Oct 2016,0.0,613.0,1,saas,0,7500000.0,N/A,N/A,0.02,326,0,36801,N/A,N/A,-0.067,165271,-0.14,-0.11,-1.72,-1.72,-0.098,-7.0,0.009,-0.007
wagerr,1 Jun 2017,25 Jun 2017,24.0,347.0,10,saas,6,10000000.0,N/A,N/A,0.06,N/A,0,17053,N/A,N/A,0.141,120805,0.14,0.12,1.87,1.87,-0.232,-1.0,0.011,0.017
viacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,310728,0.26,0.1,1.62,1.62,-0.07,-4.0,0.009,0.002
tokencard,2 May 2017,2 May 2017,0.0,401.0,4,fintech,8,12782000.0,12782000.0,1.0,0.54,3,0,18788,N/A,N/A,0.926,416619,0.06,0.01,0.19,0.19,-0.105,-9.0,0.008,0.022
swftcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,86788100,-0.11,-0.17,-2.69,-2.69,-0.215,-3.5,-0.008,-0.004
ravencoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,171820,0.19,0.11,1.81,1.81,-0.45,-14.0,0.006,-0.012
oyster,N/A,N/A,N/A,N/A,12,other,15,N/A,N/A,N/A,N/A,11396,0,N/A,N/A,N/A,0.0,5964,0.22,0.26,4.19,4.19,-0.102,-4.5,0.051,-0.03
fuzex,N/A,N/A,N/A,N/A,12,blockchain,22,36241600.0,36241600.0,1.0,0.0755,5800,0,N/A,0.4,N/A,-0.241,225465,0.11,0.9,1.8,1.8,0.315,-4.5,0.03,0.02
bitcny,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2209,0.03,0.03,0.44,0.44,-0.137,-1.0,0.013,-0.004
