coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
kryptoin,01 Sep 2018,01 Mar 2019,181.0,-98.0,7,other,7,N/A,N/A,N/A,N/A,69556,0,3855,1.0,132.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nhct,01 Oct 2018,15 Dec 2018,75.0,-22.0,7,other,19,N/A,9000000.0,N/A,0.032,74106,0,9752,1.9,236.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tanzō,01 Nov 2018,10 Jan 2019,70.0,-48.0,5,other,10,N/A,15000000.0,N/A,0.06,17571,0,6323,1.3,83.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alphax,15 Sep 2018,31 Jan 2019,138.0,-69.0,12,other,16,N/A,13100000.0,N/A,N/A,N/A,0,15054,3.4,236.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eiplatform,07 Jul 2018,28 Jul 2018,21.0,118.0,5,other,18,N/A,30000000.0,N/A,N/A,39,0,5217,1.0,129.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moolyacoin,01 Sep 2018,15 Jan 2019,136.0,-53.0,5,other,12,N/A,25000000.0,N/A,0.06,28093,0,14775,1.7,185.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sportsfix,09 Oct 2018,09 Dec 2018,61.0,-16.0,7,other,12,N/A,14000000.0,N/A,0.1,38498,0,22218,3.6,327.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
centaure,10 May 2018,10 Jul 2018,61.0,136.0,12,other,7,N/A,3030.0,N/A,0.15,12552,1,13475,1.0,91.0,N/A,N/A,N/A,-0.86159,2560,0.152,0.095,1.51,1.501,-0.879,-4.758,0.062,0.064
covex,07 Jul 2018,30 Sep 2018,85.0,54.0,4,fintech,14,N/A,40000000.0,N/A,0.666,N/A,0,4379,1.1,127.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
datablockchain,27 Jun 2018,21 Jul 2018,24.0,125.0,7,other,9,N/A,50000000.0,N/A,79.894,40711,0,4648,1.5,159.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gric,01 Oct 2018,28 Feb 2019,150.0,-97.0,12,other,9,N/A,25000000.0,N/A,0.004,99963,0,N/A,1.4,110.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aclyd,24 Aug 2018,31 Dec 2018,129.0,-38.0,12,other,4,N/A,10202500.0,N/A,0.07,2930,0,783,2.5,249.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bqt,18 Sep 2018,18 Dec 2018,91.0,-25.0,4,other,19,N/A,50000000.0,N/A,0.028,325,0,1494,3.0,144.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cmc,15 Dec 2018,15 Jan 2019,31.0,-53.0,4,other,11,N/A,N/A,N/A,0.6,1896,0,2672,3.2,217.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
creditcoin,01 Sep 2018,31 Dec 2018,121.0,-38.0,1,other,10,N/A,20000000.0,N/A,N/A,N/A,0,4594,1.0,86.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
icumulate,10 Dec 2018,31 Dec 2018,21.0,-38.0,7,other,3,N/A,23500000.0,N/A,0.01,214,0,389,1.0,129.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iou,18 Sep 2018,18 Dec 2018,91.0,-25.0,4,ecommerce,17,N/A,26200000.0,N/A,0.262,7088,0,1239,1.0,146.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oret,01 Nov 2018,31 Jan 2019,91.0,-69.0,10,other,10,N/A,6000000.0,N/A,0.545,N/A,0,8714,2.6,193.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elisia,30 Nov 2018,19 Jan 2019,50.0,-57.0,9,other,5,N/A,6248500.0,N/A,N/A,10814,0,9391,1.0,135.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
graphentech,27 Aug 2018,27 Oct 2018,61.0,27.0,5,other,23,N/A,133000000.0,N/A,0.01,128,0,576,2.9,206.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jinbi,28 Jun 2018,31 Dec 2018,186.0,-38.0,2,other,8,N/A,88000000.0,N/A,7.04,2363,0,3334,1.0,108.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
srt,25 Sep 2018,25 Dec 2018,91.0,-32.0,5,other,9,N/A,5000000.0,N/A,1.0,6665,0,2917,2.2,191.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vivalid,14 May 2018,11 Jun 2018,28.0,165.0,5,other,12,N/A,28750000.0,N/A,N/A,21254,0,11146,1.0,120.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vosai,20 Apr 2018,20 Aug 2018,122.0,95.0,1,other,17,N/A,100000000.0,N/A,0.75,347,0,679,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aceso,15 Oct 2018,15 Dec 2018,61.0,-22.0,5,other,12,N/A,6805260.0,N/A,0.022,N/A,0,72,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
apollox,01 Feb 2019,28 Feb 2019,27.0,-97.0,7,other,11,N/A,14000000.0,N/A,0.0055,29878,0,2508,1.9,153.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
impala,01 Oct 2018,31 Oct 2018,30.0,23.0,12,other,8,N/A,50000000.0,N/A,0.2,N/A,0,1813,2.0,507.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
influ,06 Aug 2018,24 Dec 2018,140.0,-31.0,5,other,3,N/A,4500000.0,N/A,0.02,N/A,0,303,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kasko2go,31 May 2018,30 Jul 2018,60.0,116.0,6,transportation,7,N/A,3700000.0,N/A,0.12,N/A,0,13763,1.0,114.0,High,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kimex,15 Sep 2018,30 Sep 2018,15.0,54.0,3,fintech,6,N/A,5550000.0,N/A,0.037,78508,0,4088,1.5,61.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
papusha,22 Aug 2018,22 Dec 2018,122.0,-29.0,2,other,5,N/A,N/A,N/A,N/A,15786,0,7962,1.6,237.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
primary,01 Sep 2018,28 Feb 2019,180.0,-97.0,6,real estate,14,N/A,500000000.0,N/A,0.1,2869,0,1193,2.0,109.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
snowdencoin,18 Sep 2018,22 Nov 2018,65.0,1.0,5,other,5,N/A,N/A,N/A,N/A,21,0,31,1.0,67.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
uptherium,30 Oct 2018,31 Dec 2018,62.0,-38.0,7,other,8,N/A,25000000.0,N/A,0.1,221,0,1600,1.3,196.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
venusenergy,01 May 2018,31 Dec 2018,244.0,-38.0,5,energy,8,N/A,50000000.0,N/A,0.019,N/A,0,917,1.4,113.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bips,15 Nov 2018,31 Jan 2019,77.0,-69.0,4,other,18,6400000.0,N/A,N/A,N/A,7,0,15,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clarity,14 Feb 2019,08 Apr 2019,53.0,-136.0,12,other,17,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
discoveryiot,01 Aug 2018,15 Sep 2018,45.0,69.0,5,other,12,N/A,19600000.0,N/A,0.11,24883,0,103,1.0,67.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pgf500,09 Nov 2018,23 Nov 2018,14.0,0.0,6,other,5,N/A,N/A,N/A,N/A,18625,0,3358,3.0,157.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
roc2,27 Sep 2018,27 Jun 2019,273.0,-216.0,5,other,17,N/A,55000000.0,N/A,2.75,4341,0,1847,1.3,124.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yappadappadoo,04 Jun 2018,04 Aug 2018,61.0,111.0,6,other,5,N/A,16000000.0,N/A,0.13,N/A,0,7533,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yondocoin,13 Mar 2018,31 Aug 2018,171.0,84.0,9,other,11,N/A,20000000.0,N/A,0.2,7995,0,8094,2.4,163.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bonafi,05 Nov 2018,23 Dec 2018,48.0,-30.0,1,other,8,N/A,15000000.0,N/A,100.0,N/A,0,78,1.0,159.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coingrid,23 Nov 2018,23 Jan 2019,61.0,-61.0,9,fintech,5,N/A,2420000.0,N/A,0.044,121,0,66,2.0,128.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptolancers,20 Sep 2018,20 Dec 2018,91.0,-27.0,4,other,7,N/A,20000000.0,N/A,0.498,25890,0,370,1.8,139.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hyperionx,20 Feb 2019,31 Dec 2019,314.0,-403.0,1,other,11,N/A,N/A,N/A,0.04,811,0,107,1.0,80.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
inmax,20 Nov 2018,09 Jan 2019,50.0,-47.0,12,other,7,N/A,N/A,N/A,N/A,29826,0,4640,1.0,157.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ironx,01 Nov 2018,15 Dec 2018,44.0,-22.0,5,other,21,N/A,50000000.0,N/A,0.42,1979,0,1525,1.0,131.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
milc,01 Sep 2018,31 Oct 2018,60.0,23.0,5,telecommunications,16,N/A,45626900.0,N/A,5.6,56064,0,11098,1.0,121.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nonzero,01 Oct 2018,30 Nov 2018,60.0,-7.0,7,other,17,N/A,54000000.0,N/A,0.1,28813,0,15503,2.7,208.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pikcars,14 Nov 2018,14 Dec 2018,30.0,-21.0,12,other,6,N/A,62500.0,N/A,N/A,11863,0,1710,1.0,46.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wom,16 Oct 2018,30 Oct 2018,14.0,24.0,5,other,15,N/A,350000000.0,N/A,N/A,N/A,0,3685,1.0,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
block66,20 Sep 2018,20 Oct 2018,30.0,34.0,7,other,9,N/A,12285000.0,N/A,0.15,11964,0,946,1.0,88.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdtoken,26 Feb 2018,02 Apr 2018,35.0,235.0,5,other,16,N/A,N/A,N/A,N/A,19057,0,26213,1.6,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypstock,15 Aug 2018,10 Sep 2018,26.0,74.0,12,fintech,9,N/A,59000000.0,N/A,0.25,4644,0,N/A,1.0,79.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
easyguide,17 Oct 2018,17 Nov 2018,31.0,6.0,5,other,6,N/A,15000000.0,N/A,0.002,54,0,24,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eminent,27 Jun 2018,03 Jul 2018,6.0,143.0,7,other,4,N/A,28572155.0,N/A,0.25,18638,0,1442,1.0,78.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ern,25 Jun 2018,30 Jul 2018,35.0,116.0,4,other,7,N/A,25000000.0,N/A,0.09,21699,0,8977,1.0,107.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hara,14 Nov 2018,30 Nov 2018,16.0,-7.0,7,other,24,5000000.0,17241379.0,0.29,0.0,11579,0,710,1.3,129.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hashbon,23 Aug 2018,03 Nov 2018,72.0,20.0,5,blockchain,16,N/A,11713100.0,N/A,0.12,N/A,0,480,2.0,91.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
helix3,15 Oct 2018,15 Jan 2019,92.0,-53.0,1,other,15,N/A,31000000.0,N/A,N/A,1321,0,2721,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
po8,01 Apr 2018,30 Jul 2018,120.0,116.0,12,other,4,N/A,30300000.0,N/A,0.012,36766,0,26751,1.0,160.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
povr,30 Mar 2018,22 Jun 2018,84.0,154.0,12,other,3,N/A,10000000.0,N/A,0.02,236,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
travelnote,05 Nov 2018,30 Nov 2018,25.0,-7.0,12,other,6,26734.0,N/A,N/A,N/A,1646,0,453,1.0,132.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
winkpark,09 Oct 2018,31 Dec 2018,83.0,-38.0,5,other,2,N/A,85000000.0,N/A,N/A,377,0,N/A,1.0,59.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aircraft,15 Sep 2018,10 Oct 2018,25.0,44.0,6,other,19,N/A,15000000.0,N/A,0.6,3364,0,183,2.0,126.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bdxalliance,28 Nov 2018,28 Feb 2019,92.0,-97.0,5,other,12,N/A,N/A,N/A,N/A,268,0,31,2.0,109.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etainpower,15 Dec 2018,25 Mar 2019,100.0,-122.0,12,other,10,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iryo,11 Apr 2018,17 Apr 2018,6.0,220.0,5,insurance services,7,15800000.0,25901639.0,0.61,0.11,11594,0,1736,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
uulala,21 Apr 2018,21 May 2018,30.0,186.0,1,other,20,N/A,50000000.0,N/A,0.28,1144,0,362,2.4,210.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitney,01 Aug 2018,15 Aug 2018,14.0,100.0,12,other,8,N/A,32000000.0,N/A,0.08,158,0,2261,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
custodi,15 Jan 2019,30 Apr 2019,105.0,-158.0,11,other,9,N/A,N/A,N/A,N/A,91,0,120,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
perlin,01 Oct 2018,26 Oct 2018,25.0,28.0,9,saas,10,N/A,18000000.0,N/A,0.15,31871,0,3467,1.1,78.0,High,Medium,0.92,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
shamrock,05 Dec 2018,05 Mar 2019,90.0,-102.0,5,other,12,N/A,N/A,N/A,N/A,N/A,0,9,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zensports,01 Dec 2018,05 Jan 2019,35.0,-43.0,1,other,5,N/A,12000000.0,N/A,0.0045,4734,0,1953,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
4artechnologies,31 Aug 2018,31 Oct 2018,61.0,23.0,6,other,10,N/A,289810000.0,N/A,0.35,587,0,740,1.0,82.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
börser,01 Jan 2019,31 Mar 2019,89.0,-128.0,12,other,5,N/A,30000000.0,N/A,1.0,N/A,0,466,1.0,81.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bytus,01 Sep 2019,30 Sep 2019,29.0,-311.0,1,other,11,N/A,N/A,N/A,0.35,N/A,0,795,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iam,19 Nov 2018,31 Dec 2018,42.0,-38.0,9,saas,10,N/A,35000000.0,N/A,0.4,11576,0,416,1.0,138.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lxdx,05 Nov 2018,05 Dec 2018,30.0,-12.0,5,other,11,N/A,N/A,N/A,N/A,61,0,683,1.2,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
reme-coin,02 May 2018,15 Jul 2018,74.0,131.0,5,other,21,N/A,N/A,N/A,N/A,905,0,3935,2.0,194.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
selfpay,25 May 2018,24 Jun 2018,30.0,152.0,7,fintech,4,N/A,19120500.0,N/A,2.217,55,0,21,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
shoppercoin,01 Oct 2018,20 Oct 2018,19.0,34.0,7,other,7,N/A,57500000.0,N/A,N/A,135,0,4,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aigo,11 May 2018,30 Jul 2018,80.0,116.0,1,other,8,N/A,20000000.0,N/A,1.0,5386,0,4305,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aiq,25 Jun 2018,31 Jan 2019,220.0,-69.0,4,other,14,N/A,197470000.0,N/A,0.037,N/A,0,2489,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinself,25 May 2018,14 Jun 2018,20.0,162.0,4,other,15,N/A,1120320.0,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0.02,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypton,27 Apr 2018,09 Jun 2018,43.0,167.0,5,other,13,N/A,50000000.0,N/A,1.0,204,0,84,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoveno,16 Oct 2018,16 Dec 2018,61.0,-23.0,12,other,4,N/A,49792.0,N/A,N/A,N/A,0,2326,1.0,230.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
deneum,15 Nov 2018,31 Jan 2019,77.0,-69.0,5,energy,6,N/A,89000000.0,N/A,5.6,5423,0,901,1.1,142.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nai,24 Sep 2018,23 Jan 2019,121.0,-61.0,4,other,3,N/A,8000000.0,N/A,1.3,N/A,0,566,2.0,183.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
owndata,02 Mar 2018,31 May 2018,90.0,176.0,4,other,6,N/A,N/A,N/A,0.00024,N/A,0,14383,2.8,163.0,N/A,N/A,N/A,0.47083,49204,-0.293,0.122,1.939,1.918,-0.149,-1.964,0.014,0.014
tipo,20 Aug 2018,10 Oct 2018,51.0,44.0,12,other,7,N/A,1493760.0,N/A,N/A,3256,0,2122,1.0,80.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tunez,04 Nov 2018,04 Dec 2019,395.0,-376.0,12,other,4,N/A,248960.0,N/A,N/A,3106,0,N/A,2.2,246.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wisewolf,29 Mar 2018,05 Apr 2018,7.0,232.0,1,other,3,N/A,100000000.0,N/A,0.13,5404,0,7987,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bancryp,04 Jul 2018,31 Dec 2018,180.0,-38.0,10,other,12,N/A,40000000.0,N/A,0.24,9637,0,N/A,2.6,254.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockhipo,01 Nov 2018,30 Nov 2018,29.0,-7.0,7,other,4,N/A,N/A,N/A,N/A,11735,0,7005,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bouncy,01 Sep 2018,01 Mar 2019,181.0,-98.0,1,other,5,N/A,10000000.0,N/A,N/A,6841,0,4860,2.2,99.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ccint,01 Oct 2018,30 Nov 2018,60.0,-7.0,5,other,10,N/A,1000000.0,N/A,N/A,23,0,17,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
emiba,01 Jun 2018,31 Dec 2019,578.0,-403.0,2,other,9,N/A,21000000.0,N/A,1.0,N/A,0,1247,1.7,159.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
greeneum,28 Apr 2018,30 May 2018,32.0,177.0,7,other,15,N/A,N/A,N/A,N/A,N/A,0,1857,1.0,112.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
holiday,15 Dec 2018,15 Feb 2019,62.0,-84.0,2,other,15,N/A,N/A,N/A,N/A,1335,0,349,1.0,67.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
isg,15 Nov 2018,15 May 2019,181.0,-173.0,5,other,13,N/A,150000000.0,N/A,2.0,N/A,0,0,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lookscoin,06 Aug 2018,30 Aug 2018,24.0,85.0,7,other,5,N/A,30000000.0,N/A,0.19,7235,0,361,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matchdiary,14 Sep 2018,30 Nov 2018,77.0,-7.0,12,entertainment,13,N/A,14700000.0,N/A,0.07,1000,0,178,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mb8coin,07 May 2018,05 Nov 2018,182.0,18.0,5,other,14,N/A,N/A,N/A,N/A,N/A,0,1282,1.9,149.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nedscoin,01 Mar 2018,01 Jun 2018,92.0,175.0,9,other,18,N/A,N/A,N/A,0.1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nyigde?,16 May 2018,11 Aug 2018,87.0,104.0,5,other,16,N/A,N/A,N/A,N/A,2123,0,1921,1.6,96.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
