#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d
1016,AquariusCoin,ARCO,"$391,337",$0.234062,"1,671,939",Low Vol,-0.30%,9.25%,21.08%
1017,Bitcurrency,BTCR,"$391,152",$0.002306,"169,598,616",Low Vol,-0.28%,5.75%,6.03%
1018,eBitcoinCash,EBCH,"$381,021",$0.041034,"9,285,500",Low Vol,-0.46%,21.71%,27.19%
1019,TrumpCoin,TRUMP,"$380,642",$0.057684,"6,598,715",Low Vol,1.36%,5.35%,-2.71%
1020,HOdlcoin,HODL,"$379,031",$0.002306,"164,342,925",Low Vol,-8.59%,-0.98%,-35.79%
1021,Aricoin,ARI,"$373,624",$0.001607,"232,432,480",Low Vol,-0.29%,10.56%,8.32%
1022,LanaCoin,LANA,"$372,531",$0.000419,"888,385,418",Low Vol,-0.29%,-5.15%,-22.88%
1023,SmartCoin,SMC,"$370,902",$0.015302,"24,238,821",Low Vol,-5.23%,4.29%,-1.97%
1024,Motocoin,MOTO,"$370,468",$0.018951,"19,548,846",Low Vol,-0.30%,?,22.99%
1025,AmberCoin,AMBER,"$365,974",$0.008375,"43,699,481",?,?,?,-3.22%
1026,UltraCoin,UTC,"$358,400",$0.007758,"46,199,343",Low Vol,-0.28%,-0.52%,-2.05%
1027,Nyancoin,NYAN,"$356,636",$0.001118,"318,929,301",Low Vol,-6.16%,5.04%,-10.01%
1028,Phoenixcoin,PXC,"$356,601",$0.005451,"65,415,088",Low Vol,-0.29%,1.83%,-16.00%
1029,Flycoin,FLY,"$354,195",$1.68,"210,806",Low Vol,-0.28%,5.75%,-10.52%
1030,bitBTC,BITBTC,"$351,735",$8370.17,42.0224,Low Vol,-0.46%,-8.04%,3.05%
1031,TagCoin,TAG,"$348,857",$0.054222,"6,433,866",Low Vol,1.06%,-2.02%,21.47%
1032,Golfcoin,GOLF,"$347,419",$0.000280,"1,242,746,779",Low Vol,-0.29%,5.75%,32.81%
1033,iTicoin,ITI,"$343,680",$10.74,"32,000",Low Vol,?,3.50%,-6.01%
1034,Grimcoin,GRIM,"$340,002",$0.003472,"97,929,756",Low Vol,-0.28%,68.76%,-20.26%
1035,GAIA,GAIA,"$335,339",$0.013914,"24,101,381",Low Vol,?,-0.22%,-19.28%
1036,8Bit,8BIT,"$334,944",$0.228188,"1,467,841",Low Vol,-0.29%,21.07%,21.49%
1037,Halcyon,HAL,"$330,204",$0.057728,"5,719,961",Low Vol,-0.28%,5.56%,-10.76%
1038,Visio,VISIO,"$327,938",$0.006430,"51,002,802",Low Vol,-0.28%,6.04%,-3.44%
1039,Joulecoin,XJO,"$327,536",$0.009243,"35,438,063",Low Vol,-0.29%,-1.86%,-9.82%
1040,PureVidz,VIDZ,"$326,086",$0.002603,"125,279,775",Low Vol,-0.29%,6.44%,-5.99%
1041,Bitcoin Red,BTCRED,"$315,196",$0.015338,"20,550,001",Low Vol,-0.16%,-3.01%,6.54%
1042,WavesGo,WGO,"$310,885",$0.033384,"9,312,372",Low Vol,-0.39%,3.29%,-13.58%
1043,KushCoin,KUSH,"$310,206",$0.056261,"5,513,722",Low Vol,-0.29%,4.47%,-1.89%
1044,DROXNE,DRXNE,"$309,134",$0.004403,"70,209,597",Low Vol,-0.28%,7.46%,8.35%
1045,Cypher,CYP,"$305,070",$0.047927,"6,365,285",?,?,3.75%,22.04%
1046,Coin(O),CNO,"$301,633",$0.002865,"105,265,645",Low Vol,-0.28%,3.23%,-0.25%
1047,Bitcoin Fast,BCF,"$297,029",$0.028095,"10,572,170",Low Vol,-0.28%,14.82%,17.78%
1048,PayCoin,XPY,"$293,956",$0.024745,"11,879,591",Low Vol,-0.29%,5.63%,22.31%
1049,Sterlingcoin,SLG,"$291,990",$0.069094,"4,225,992",Low Vol,-0.25%,10.83%,-21.24%
1050,DaxxCoin,DAXX,"$287,689",$0.000559,"514,545,250",Low Vol,-0.29%,18.50%,-11.26%
1051,Titcoin,TIT,"$284,142",$0.005694,"49,898,202",Low Vol,-0.08%,3.99%,-0.42%
1052,Kurrent,KURT,"$283,947",$0.004627,"61,364,813",Low Vol,-0.29%,-1.26%,-11.32%
1053,bitGold,BITGOLD,"$274,673",$1449.53,189,Low Vol,-0.48%,2.01%,0.59%
1054,Bitz,BITZ,"$273,692",$0.137472,"1,990,891",Low Vol,-0.28%,?,?
1055,Signatum,SIGT,"$271,661",$0.002516,"107,972,766",Low Vol,-0.28%,5.75%,-0.05%
1056,CannaCoin,CCN,"$255,968",$0.054444,"4,701,517",Low Vol,-0.28%,5.48%,3.43%
1057,Eternity,ENT,"$255,421",$0.061153,"4,176,760",Low Vol,-0.28%,6.36%,-12.74%
1058,PX,PX,"$254,300",$0.002586,"98,341,177",Low Vol,-0.28%,2.97%,?
1059,Philosopher S...,PHS,"$252,202",$0.041933,"6,014,340",Low Vol,-0.29%,3.00%,14.84%
1060,Datacoin,DTC,"$247,960",$0.008037,"30,851,381",Low Vol,-43.14%,9.56%,12.30%
1061,SecureCoin,SRC,"$247,048",$0.029004,"8,517,716",Low Vol,-0.29%,7.83%,2.30%
1062,NevaCoin,NEVA,"$246,011",$0.088233,"2,788,215",Low Vol,-1.29%,15.04%,-14.64%
1063,ChessCoin,CHESS,"$236,762",$0.004382,"54,032,769",Low Vol,-0.28%,3.23%,-8.16%
1064,Gapcoin,GAP,"$232,637",$0.018096,"12,855,715",Low Vol,?,2.94%,7.46%
1065,Abjcoin,ABJ,"$231,059",$0.027956,"8,265,187",Low Vol,-0.29%,-15.91%,-35.04%
1066,iCoin,ICN,"$229,344",$0.007758,"29,563,400",Low Vol,-0.29%,5.75%,-12.63%
1067,Scorecoin,SCORE,"$228,991",$0.005486,"41,737,500",Low Vol,-0.28%,27.22%,-26.12%
1068,Tigercoin,TGC,"$228,206",$0.005242,"43,536,800",Low Vol,-0.27%,6.71%,-10.28%
1069,CoinonatX,XCXT,"$225,325",$0.012160,"18,529,290",Low Vol,-0.11%,-1.53%,15.91%
1070,Evil Coin,EVIL,"$220,590",$0.010494,"21,020,383",Low Vol,8.14%,13.14%,3.13%
1071,BERNcash,BERN,"$220,545",$0.003096,"71,234,301",Low Vol,-0.28%,5.28%,8.00%
1072,Marscoin,MARS,"$219,380",$0.007758,"28,279,074",Low Vol,-0.29%,2.97%,-7.53%
1073,BlockPay,BLOCKPAY,"$218,462",$0.040245,"5,428,300",Low Vol,-0.25%,4.38%,-6.07%
1074,Freicoin,FRC,"$214,206",$0.006989,"30,649,433",Low Vol,-0.29%,5.75%,1.50%
1075,Emerald Crypto,EMD,"$213,773",$0.011182,"19,117,129",Low Vol,-0.29%,?,15.99%
1076,Truckcoin,TRK,"$213,629",$0.001188,"179,804,144",Low Vol,-0.28%,-5.38%,-7.92%
1077,Fujinto,NTO,"$209,427",$0.003183,"65,802,448",Low Vol,-0.21%,14.45%,-8.94%
1078,Prototanium,PR,"$207,468",$1.06,"196,591",Low Vol,-0.27%,6.38%,-11.82%
1079,300 Token,300,"$204,761",$682.54,300,Low Vol,-0.28%,5.77%,16.58%
1080,AdCoin,ACC,"$202,375",$0.033757,"5,995,134",Low Vol,-0.28%,-3.62%,-7.76%
1081,Nekonium,NUKO,"$202,134",$0.016843,"12,000,829",Low Vol,-0.30%,11.20%,-13.80%
1082,SproutsExtreme,SPEX,"$200,345",$0.000070,"2,866,607,586",Low Vol,-0.29%,5.75%,-0.39%
1083,Atomic Coin,ATOM,"$197,006",$0.012906,"15,265,003",Low Vol,-5.91%,-3.48%,0.30%
1084,Quebecoin,QBC,"$193,929",$0.012440,"15,588,776",Low Vol,-0.28%,1.78%,-15.52%
1085,Ammo Reloaded,AMMO,"$190,254",$0.002446,"77,777,777",Low Vol,?,5.71%,-6.89%
1086,Bolivarcoin,BOLI,"$187,324",$0.019224,"9,744,175",Low Vol,-0.20%,0.11%,-14.64%
1087,GlobalCoin,GLC,"$186,744",$0.002865,"65,171,010",Low Vol,-0.29%,11.17%,-9.25%
1088,LiteBar,LTB,"$182,787",$0.201351,"907,802",Low Vol,-0.29%,16.86%,-1.97%
1089,Rubies,RBIES,"$182,489",$0.017521,"10,415,252",Low Vol,-0.29%,3.72%,-7.65%
1090,GameUnits,UNITS,"$182,402",$0.052520,"3,472,983",Low Vol,?,1.48%,9.56%
1091,Ccore,CCO,"$179,946",$0.124101,"1,449,999",Low Vol,-0.84%,-0.60%,2.57%
1092,SpaceCoin,SPACE,"$178,287",$0.008027,"22,210,945",Low Vol,-0.28%,12.60%,13.41%
1093,Bankcoin,B@,"$176,515",$0.017151,"10,291,781",Low Vol,-0.33%,17.19%,16.95%
1094,Xios,XIOS,"$167,968",$0.078136,"2,149,688",Low Vol,-0.28%,5.67%,-3.64%
1095,Chronos,CRX,"$163,773",$0.002221,"73,729,962",Low Vol,1.37%,11.44%,97.86%
1096,Ratecoin,XRA,"$163,166",$0.001333,"122,449,162",Low Vol,-0.28%,-0.03%,-20.87%
1097,VirtualCoin,VC,"$162,482",$0.016144,"10,064,287",Low Vol,-0.29%,?,-0.39%
1098,RevolverCoin,XRE,"$160,036",$0.007059,"22,671,774",Low Vol,-0.29%,7.88%,5.81%
1099,Confido,CFD,"$157,463",$0.017496,"9,000,000",Low Vol,-0.84%,5.27%,-2.81%
1100,EcoCoin,ECO,"$156,456",$0.135055,"1,158,459",Low Vol,-0.21%,0.02%,-7.13%
1101,Influxcoin,INFX,"$156,247",$0.093372,"1,673,383",Low Vol,2.89%,4.41%,-6.71%
1102,LeaCoin,LEA,"$155,676",$0.000447,"348,441,696",Low Vol,-11.17%,9.74%,6.03%
1103,RedCoin,RED,"$155,380",$0.002097,"74,107,896",Low Vol,-0.29%,-3.78%,-6.62%
1104,AmsterdamCoin,AMS,"$154,377",$0.003075,"50,201,886",Low Vol,-0.29%,8.63%,-5.74%
1105,Catcoin,CAT,"$149,460",$0.023483,"6,364,700",Low Vol,-0.28%,4.20%,19.09%
1106,IslaCoin,ISL,"$149,378",$0.098683,"1,513,704",Low Vol,-0.28%,5.75%,7.30%
1107,Zlancer,ZCG,"$148,869",$0.074152,"2,007,615",Low Vol,-0.29%,0.00%,-10.19%
1108,Senderon,SDRN,"$147,347",$0.003355,"43,922,901",Low Vol,-0.28%,1.52%,-8.84%
1109,Zurcoin,ZUR,"$147,024",$0.001677,"87,653,034",Low Vol,-0.28%,5.75%,-8.05%
1110,Newbium,NEWB,"$146,767",$0.002935,"50,000,000",Low Vol,-0.29%,-21.66%,-44.97%
1111,CryptoInsight,TKR,"$145,822",$0.011638,"12,529,747",Low Vol,-22.88%,-13.39%,-40.19%
1112,Kayicoin,KAYI,"$145,352",$0.000511,"284,345,719",Low Vol,-3.21%,-14.27%,-15.24%
1113,VoteCoin,VOT,"$145,076",$0.008806,"16,474,625",Low Vol,-0.28%,16.12%,-10.36%
1114,Enigma,XNG,"$143,308",$0.195550,"732,847",Low Vol,-0.28%,5.90%,0.12%
1115,OctoCoin,888,"$141,843",$0.002656,"53,408,974",Low Vol,-0.29%,27.57%,-17.26%
1116,SatoshiMadness,MAD,"$139,826",$0.000070,"2,000,683,485",Low Vol,-0.29%,5.75%,-50.20%
1117,Independent M...,IMS,"$138,556",$0.025807,"5,368,934",Low Vol,-0.37%,5.73%,-29.16%
1118,Prime-XI,PXI,"$138,269",$0.006963,"19,857,870",Low Vol,-0.28%,5.57%,-0.40%
1119,Global Tour Coin,GTC,"$137,861",$0.004613,"29,887,402",Low Vol,-0.29%,10.79%,-22.00%
1120,RonPaulCoin,RPC,"$136,359",$0.149372,"912,880",Low Vol,-0.28%,12.66%,11.95%
1121,Yacoin,YAC,"$135,762",$0.001118,"121,408,306",Low Vol,-0.29%,5.75%,-6.25%
1122,Advanced Inte...,AIB,"$135,007",$0.004188,"32,234,319",Low Vol,?,-37.85%,-60.24%
1123,Phantomx,PNX,"$134,701",$0.008688,"15,505,086",Low Vol,2.29%,-22.66%,-40.36%
1124,Virtacoin,VTA,"$128,633",$0.000025,"5,201,310,113",Low Vol,-0.42%,3.64%,-91.67%
1125,SixEleven,611,"$127,163",$0.287384,"442,483",Low Vol,-0.29%,3.43%,11.86%
1126,ParallelCoin,DUO,"$124,767",$0.396439,"314,719",Low Vol,0.33%,6.26%,-5.42%
1127,Dollarcoin,DLC,"$124,747",$0.013698,"9,106,714",Low Vol,-0.28%,21.92%,-9.20%
1128,BROTHER,BRAT,"$123,758",$0.000773,"160,000,000",Low Vol,-0.71%,13.41%,-14.26%
1129,Firecoin,FIRE,"$122,881",$1.25,"98,412",Low Vol,-0.29%,5.75%,-2.42%
1130,Sativacoin,STV,"$122,201",$0.017233,"7,091,203",Low Vol,-1.46%,0.74%,-24.45%
1131,ChanCoin,CHAN,"$120,167",$0.015068,"7,975,015",Low Vol,-0.28%,8.06%,-29.12%
1132,ReeCoin,REE,"$116,622",$0.000046,"2,560,000,000",Low Vol,-4.36%,9.07%,-22.06%
1133,Virtacoinplus,XVP,"$116,272",$0.010639,"10,928,643",Low Vol,-0.28%,4.71%,-18.23%
1134,Honey,HONEY,"$116,257",$0.254975,"455,955",Low Vol,-0.24%,5.16%,-8.82%
1135,GlobalBoost-Y,BSTY,"$115,594",$0.008219,"14,064,724",Low Vol,-1.15%,2.76%,-11.82%
1136,Dalecoin,DALC,"$115,490",$0.248758,"464,267",Low Vol,-0.28%,6.15%,3.94%
1137,BitQuark,BTQ,"$114,772",$0.011671,"9,833,551",Low Vol,-0.29%,0.91%,76.62%
1138,TajCoin,TAJ,"$114,481",$0.012830,"8,922,701",Low Vol,-0.28%,9.08%,-16.98%
1139,ICOBID,ICOB,"$112,504",$0.001051,"107,048,455",Low Vol,-0.28%,6.01%,-4.31%
1140,ZoZoCoin,ZZC,"$112,012",$0.189609,"590,751",Low Vol,-0.29%,-28.81%,-30.70%
1141,Quatloo,QTL,"$110,591",$0.014327,"7,718,883",Low Vol,-0.29%,-0.10%,-3.23%
1142,iDice,ICE,"$109,797",$0.069889,"1,571,013",Low Vol,-0.29%,5.75%,46.91%
1143,Evotion,EVO,"$107,069",$0.032730,"3,271,242",Low Vol,-0.28%,4.75%,-17.81%
1144,Beatcoin,XBTS,"$104,408",$0.068479,"1,524,686",Low Vol,-0.29%,31.85%,-18.21%
1145,PayCon,CON,"$101,415",$0.004401,"23,042,604",Low Vol,-2.66%,-5.47%,-1.99%
1146,MustangCoin,MST,"$101,325",$0.160745,"630,343",Low Vol,-0.29%,-12.87%,?
1147,SoonCoin,SOON,"$100,165",$0.008037,"12,462,620",Low Vol,-0.29%,-2.32%,-10.04%
1148,Polcoin,PLC,"$98,572",$0.001258,"78,356,094",Low Vol,-0.28%,-4.83%,-6.93%
1149,BitCoal,COAL,"$96,487",$0.021442,"4,500,000",Low Vol,-0.28%,-1.40%,-6.44%
1150,HempCoin,HMP,"$94,815",$0.000070,"1,356,645,470",Low Vol,-0.28%,5.75%,-0.39%
1151,FUNCoin,FUNC,"$94,387",$0.016139,"5,848,581",Low Vol,-0.64%,7.37%,-45.13%
1152,AllSafe,ASAFE2,"$94,345",$0.011505,"8,200,310",Low Vol,-0.25%,-3.69%,-31.19%
1153,Bitcoin 21,XBTC21,"$93,177",$0.117484,"793,108",Low Vol,-0.28%,6.51%,0.33%
1154,Veltor,VLT,"$91,711",$0.165288,"554,855",Low Vol,-0.29%,-2.13%,-8.59%
1155,GuccioneCoin,GCC,"$89,318",$0.004403,"20,285,537",Low Vol,-0.28%,5.75%,-9.05%
1156,Creatio,XCRE,"$88,918",$0.004333,"20,520,514",Low Vol,-0.28%,5.75%,-8.08%
1157,Blackstar,BSTAR,"$88,171",$0.000140,"630,795,971",Low Vol,-0.28%,?,-0.39%
1158,FuzzBalls,FUZZ,"$87,475",$0.018111,"4,829,945",Low Vol,-0.28%,72.83%,1.73%
1159,Joincoin,J,"$85,466",$0.027746,"3,080,315",Low Vol,-0.28%,3.92%,-5.15%
1160,Money,$$$,"$83,383",$0.001817,"45,887,218",Low Vol,4.31%,11.79%,7.29%
1161,Acoin,ACOIN,"$82,447",$0.067574,"1,220,085",Low Vol,-0.28%,19.08%,-1.45%
1162,CacheCoin,CACH,"$82,358",$0.019632,"4,195,132",Low Vol,-0.14%,7.17%,-25.30%
1163,BitAsean,BAS,"$81,467",$0.016293,"5,000,000",Low Vol,-0.82%,2.37%,35.16%
1164,Mincoin,MNC,"$81,207",$0.018590,"4,368,223",Low Vol,-0.29%,-10.67%,-40.16%
1165,BnrtxCoin,BNX,"$78,092",$0.002726,"28,650,501",Low Vol,-0.28%,23.36%,25.02%
1166,Virta Unique ...,VUC,"$77,994",$0.001262,"61,819,875",Low Vol,-0.31%,-2.95%,-8.44%
1167,Ride My Car,RIDE,"$77,860",$0.000769,"101,276,976",Low Vol,-0.28%,29.25%,109.83%
1168,Coinonat,CXT,"$76,143",$0.008830,"8,623,200",Low Vol,-0.28%,8.90%,7.53%
1169,Allion,ALL,"$74,363",$0.011995,"6,199,359",Low Vol,-0.28%,-0.52%,-12.51%
1170,Peerguess,GUESS,"$74,308",$0.006709,"11,075,334",Low Vol,-0.28%,0.90%,-42.05%
1171,SOILcoin,SOIL,"$74,123",$0.012999,"5,702,048",Low Vol,-0.81%,2.44%,0.53%
1172,Flaxscript,FLAX,"$73,953",$0.013179,"5,611,568",Low Vol,?,3.86%,17.34%
1173,Eryllium,ERY,"$73,794",$0.013139,"5,616,315",Low Vol,-0.28%,4.25%,-4.31%
1174,Roofs,ROOFS,"$72,685",$0.000559,"130,000,000",Low Vol,-0.27%,20.86%,-13.75%
1175,Debitcoin,DBTC,"$72,537",$0.004030,"17,999,629",Low Vol,-0.29%,6.68%,10.91%
1176,Californium,CF,"$72,498",$0.029703,"2,440,786",Low Vol,-0.14%,6.00%,-11.81%
1177,WARP,WARP,"$71,250",$0.065055,"1,095,224",?,?,3.83%,-1.78%
1178,BillaryCoin,BLRY,"$67,885",$0.007548,"8,993,776",Low Vol,-0.29%,4.78%,0.54%
1179,X-Coin,XCO,"$67,136",$0.005421,"12,384,976",Low Vol,-0.28%,9.34%,12.70%
1180,BipCoin,BIP,"$64,597",$0.039697,"1,627,261",Low Vol,0.41%,8.78%,-14.40%
1181,CompuCoin,CPN,"$64,431",$0.003285,"19,615,019",Low Vol,-0.29%,15.14%,7.27%
1182,Bolenum,BLN,"$64,298",$0.006430,"10,000,000",Low Vol,-0.28%,-35.57%,-26.17%
1183,Luna Coin,LUNA,"$63,077",$0.036964,"1,706,429",Low Vol,0.37%,1.08%,-22.67%
1184,Spots,SPT,"$61,529",$0.002746,"22,406,021",Low Vol,-0.29%,3.77%,-13.66%
1185,GoldPieces,GP,"$61,055",$0.050039,"1,220,161",Low Vol,-7.76%,2.77%,-15.97%
1186,BenjiRolls,BENJI,"$60,924",$0.003005,"20,276,099",Low Vol,-0.29%,7.30%,-15.28%
1187,Asiadigicoin,ADCN,"$59,242",$0.002376,"24,931,054",Low Vol,-3.13%,23.75%,-15.33%
1188,FinCoin,FNC,"$58,505",$0.004543,"12,878,667",Low Vol,-0.29%,-28.23%,-18.21%
1189,Bitcoin Planet,BTPL,"$57,891",$0.009155,"6,323,098",Low Vol,-20.11%,9.08%,-10.01%
1190,Sojourn,SOJ,"$57,615",$0.118742,"485,214",Low Vol,41.18%,100.39%,29.14%
1191,Metal Music Coin,MTLMC3,"$55,715",$0.000699,"79,719,140",Low Vol,-0.29%,-11.88%,-23.38%
1192,Solarflarecoin,SFC,"$52,654",$0.003739,"14,083,450",Low Vol,-9.76%,34.69%,-12.28%
1193,Shilling,SH,"$52,519",$0.008247,"6,368,300",Low Vol,-0.28%,-0.17%,-5.97%
1194,Bitcedi,BXC,"$51,495",$0.008946,"5,756,371",Low Vol,-0.29%,17.70%,5.79%
1195,SongCoin,SONG,"$51,071",$0.001568,"32,565,300",Low Vol,-0.17%,2.39%,-18.84%
1196,CryptoEscudo,CESC,"$50,357",$0.000349,"144,105,100",Low Vol,-0.29%,-33.91%,-0.46%
1197,DAPPSTER,DLISK,"$48,922",$0.000489,"100,000,000",Low Vol,-0.29%,5.75%,-17.73%
1198,QuazarCoin,QCN,"$48,860",$0.006989,"6,991,075",Low Vol,-0.28%,5.75%,-0.39%
1199,Artex Coin,ATX,"$48,568",$0.002586,"18,781,750",Low Vol,-0.29%,24.32%,7.13%
1200,Pulse,PULSE,"$47,968",$0.003355,"14,298,972",Low Vol,-0.28%,1.52%,?
1201,HealthyWormCoin,WORM,"$47,917",$0.000419,"114,269,228",Low Vol,-0.29%,-19.32%,-0.39%
1202,Printerium,PRX,"$47,599",$0.004026,"11,821,728",Low Vol,-0.25%,-7.32%,-16.69%
1203,Iconic,ICON,"$47,320",$0.079811,"592,894",Low Vol,-1.50%,8.47%,-8.41%
1204,Uro,URO,"$47,252",$0.039138,"1,207,310",Low Vol,-0.29%,5.75%,-2.21%
1205,Network Token,NTWK,"$45,642",$0.003911,"11,671,310",Low Vol,?,0.66%,-47.65%
1206,Useless Ether...,UET,"$44,615",$0.011250,"3,965,716",Low Vol,-0.84%,4.80%,6.19%
1207,Kronecoin,KRONE,"$44,113",$0.007129,"6,188,037",Low Vol,-0.29%,5.75%,-1.04%
1208,PonziCoin,PONZI,"$42,368",$0.049202,"861,099",Low Vol,-0.29%,?,3.12%
1209,MindCoin,MND,"$42,141",$0.002656,"15,867,695",Low Vol,-0.29%,5.75%,-17.72%
1210,Zayedcoin,ZYD,"$41,456",$0.006639,"6,243,840",Low Vol,-0.28%,6.29%,-28.98%
1211,Interzone,ITZ,"$40,962",$0.015445,"2,652,019",Low Vol,-0.28%,-6.52%,?
1212,VIP Tokens,VIP,"$40,826",$0.000489,"83,450,403",Low Vol,-0.28%,5.75%,-39.12%
1213,Crypto,CTO,"$39,462",$0.002879,"13,705,159",Low Vol,?,3.73%,-31.92%
1214,Slevin,SLEVIN,"$39,138",$0.000559,"70,000,000",Low Vol,-11.37%,-6.00%,13.83%
1215,Jewels,JWL,"$38,767",$0.001921,"20,181,636",?,?,3.80%,1.39%
1216,ARbit,ARB,"$37,839",$0.004613,"8,203,320",Low Vol,-0.28%,5.75%,-0.39%
1217,BowsCoin,BSC,"$35,985",$0.006484,"5,550,102",?,?,?,-23.63%
1218,ExchangeN,EXN,"$35,643",$0.006989,"5,100,000",Low Vol,-0.27%,-44.83%,-14.69%
1219,CoExistCoin,COXST,"$34,201",$0.001262,"27,100,000",Low Vol,-0.40%,?,88.81%
1220,Cthulhu Offer...,OFF,"$33,919",$0.012930,"2,623,382",Low Vol,-0.30%,8.69%,25.53%
1221,BOAT,BOAT,"$33,704",$0.001817,"18,547,845",Low Vol,-0.28%,-1.80%,-10.59%
1222,MiloCoin,MILO,"$33,180",$0.003075,"10,789,954",Low Vol,-0.28%,-8.76%,-11.10%
1223,Dreamcoin,DRM,"$32,770",$0.013279,"2,467,796",Low Vol,-0.29%,5.75%,-0.39%
1224,RSGPcoin,RSGP,"$32,568",$18.82,"1,731",Low Vol,-0.29%,5.75%,2.48%
1225,JavaScript Token,JS,"$32,396",$0.004054,"7,991,996",Low Vol,-0.28%,-50.93%,-55.85%
1226,BiosCrypto,BIOS,"$32,015",$0.001538,"20,821,709",Low Vol,-0.29%,5.75%,-8.69%
1227,LetItRide,LIR,"$31,002",$0.000839,"36,965,869",Low Vol,-0.28%,26.90%,10.54%
1228,Veros,VRS,"$30,337",$0.000062,"486,609,040",Low Vol,0.09%,-1.25%,25.63%
1229,VectorAI,VEC2,"$29,926",$0.001747,"17,127,692",Low Vol,-0.28%,5.75%,-22.18%
1230,PlayerCoin,PLACO,"$29,454",$0.000839,"35,120,000",Low Vol,-0.28%,5.75%,16.46%
1231,Destiny,DES,"$28,962",$0.018101,"1,600,000",Low Vol,-0.28%,9.56%,-8.00%
1232,GeertCoin,GEERT,"$28,809",$0.005659,"5,091,200",Low Vol,-0.28%,-4.73%,-1.51%
1233,PIECoin,PIE,"$28,566",$0.002586,"11,046,693",Low Vol,-6.43%,-47.13%,-49.65%
1234,Remicoin,RMC,"$28,516",$0.015211,"1,874,726",Low Vol,?,?,-31.26%
1235,Ripto Bux,RBX,"$28,159",$0.000074,"381,236,123",Low Vol,3.20%,-4.97%,10.62%
1236,TAGRcoin,TAGR,"$27,026",$0.000699,"38,669,634",Low Vol,-0.29%,-11.88%,-17.00%
1237,CRTCoin,CRT,"$26,593",$0.335468,"79,270",Low Vol,-0.28%,5.75%,-0.39%
1238,Zonecoin,ZNE,"$26,400",$0.010225,"2,581,970",?,?,3.83%,24.55%
1239,ImpulseCoin,IMPS,"$25,469",$0.001258,"20,245,510",Low Vol,-0.28%,-17.24%,-10.35%
1240,CryptoWorldX ...,CWXT,"$25,005",$0.000419,"59,630,200",Low Vol,-0.29%,5.75%,-15.30%
1241,Steps,STEPS,"$24,732",$0.001328,"18,625,017",Low Vol,-0.29%,-16.28%,-24.82%
1242,Torcoin,TOR,"$24,572",$0.077717,"316,179",Low Vol,-0.28%,5.75%,-20.88%
1243,PLNcoin,PLNC,"$22,693",$0.001328,"17,089,600",Low Vol,-0.28%,11.63%,-9.88%
1244,JobsCoin,JOBS,"$22,229",$0.000210,"106,019,270",Low Vol,-0.29%,-20.69%,-18.58%
1245,Bitvolt,VOLT,"$22,027",$0.001328,"16,588,056",Low Vol,-0.28%,2.16%,-1.97%
1246,Wild Beast Block,WBB,"$21,957",$0.120699,"181,919",Low Vol,-0.30%,1.46%,-13.47%
1247,Dollar Online,DOLLAR,"$21,915",$0.029074,"753,776",Low Vol,-0.29%,-12.19%,-7.00%
1248,SONO,ALTCOM,"$21,716",$0.104065,"208,674",Low Vol,-0.28%,3.28%,-21.36%
1249,OsmiumCoin,OS76,"$21,494",$0.024042,"894,026",Low Vol,-0.29%,5.75%,0.78%
1250,Credence Coin,CRDNC,"$21,473",$0.006266,"3,427,006",Low Vol,?,?,-14.88%
1251,Save and Gain,SANDG,"$19,680",$0.006421,"3,064,800",Low Vol,-0.31%,6.42%,-23.33%
1252,PRCoin,PRC,"$19,373",$0.000978,"19,799,800",Low Vol,-0.28%,-1.30%,-7.04%
1253,SydPak,SDP,"$18,953",$0.118043,"160,561",Low Vol,-0.29%,-3.38%,-1.70%
1254,PosEx,PEX,"$18,517",$0.007548,"2,453,240",Low Vol,-0.29%,-4.83%,-18.71%
1255,iBank,IBANK,"$18,348",$0.004054,"4,526,324",Low Vol,-0.28%,5.75%,22.93%
1256,Rawcoin,XRC,"$14,913",$0.021157,"704,882",Low Vol,-0.27%,-13.85%,-19.40%
1257,Argus,ARGUS,"$12,685",$0.011047,"1,148,324",Low Vol,-1.64%,2.70%,2.08%
1258,BioBar,BIOB,"$12,567",$0.014188,"885,756",Low Vol,-0.29%,3.09%,3.48%
1259,Coimatic 3.0,CTIC3,"$11,528",$0.005102,"2,259,512",Low Vol,-0.29%,0.26%,-20.91%
1260,SocialCoin,SOCC,"$11,421",$0.008247,"1,384,879",Low Vol,-0.28%,6.65%,-7.25%
1261,Elysium,ELS,"$11,196",$0.002796,"4,005,012",Low Vol,-0.28%,32.19%,-5.14%
1262,P7Coin,P7C,"$9,515",$0.000270,"35,220,238",?,?,?,-22.99%
1263,NodeCoin,NODC,"$9,502",$0.005661,"1,678,439",Low Vol,-0.28%,-1.60%,-12.30%
1264,Selfiecoin,SLFI,"$7,536",$0.000070,"107,829,281",Low Vol,-0.28%,5.75%,-0.39%
1265,CrevaCoin,CREVA,"$7,478",$0.000205,"36,390,750",Low Vol,1.07%,3.64%,-26.71%
1266,Coimatic 2.0,CTIC2,"$5,675",$0.000419,"13,532,750",Low Vol,-0.29%,-15.49%,-5.59%
1267,Concoin,CONX,"$5,202",$0.006989,"744,266",Low Vol,-0.29%,6.82%,22.83%
1268,GeyserCoin,GSR,"$5,175",$0.110425,"46,864",Low Vol,-0.28%,5.75%,-9.03%
