coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
plutus,30 Jun 2016,8 Jul 2016,8.0,1007.0,12,other,12,1000000.0,N/A,N/A,N/A,1181,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
project-decorum,8 Apr 2017,3 May 2017,25.0,708.0,12,other,1,40000.0,N/A,N/A,N/A,1181,1,567,3.5,303.0,N/A,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neucoin,17 Nov 2017,17 Dec 2017,30.0,480.0,12,other,N/A,N/A,N/A,N/A,N/A,1181,1,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
migranet,01 Mar 2019,15 Aug 2019,167.0,-126.0,12,other,13,N/A,75000000.0,N/A,0.2,1181,0,2086,3.5,303.0,N/A,N/A,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dayta,20 May 2019,14 Jun 2019,25.0,-64.0,12,other,8,N/A,N/A,N/A,N/A,1181,0,1439,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
loligo,20 Oct 2018,25 Nov 2018,36.0,137.0,12,blockchain,9,N/A,12000000.0,N/A,N/A,1181,0,1367,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tecracoin,17 Jan 2019,31 Jul 2019,195.0,-111.0,12,other,24,N/A,20000000.0,N/A,1.25,1181,0,174,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coincasso,21 Oct 2018,31 Dec 2019,436.0,-264.0,12,other,11,N/A,100000000.0,N/A,2.62,1181,0,1059,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
uncloak,27 Mar 2019,3 Apr 2019,7.0,8.0,12,saas,15,400000.0,8000000.0,0.05,0.1,1181,0,7450,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitwings,01 Sep 2019,30 Nov 2019,90.0,-233.0,12,other,23,N/A,30000000.0,N/A,0.2,1181,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
grayll,01 May 2019,30 Sep 2019,152.0,-172.0,12,other,8,N/A,35000000.0,N/A,0.01,1181,0,50269,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
satt,01 May 2018,31 Dec 2019,609.0,-264.0,12,fintech,12,N/A,28560000.0,N/A,0.004,1181,0,1069,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
squeezer,01 Jun 2018,30 Jun 2018,29.0,285.0,12,blockchain,7,9000000.0,15000000.0,0.6,0.2,1181,0,16261,3.5,303.0,High,Medium,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tagz,20 May 2019,30 Jun 2019,41.0,-80.0,12,other,7,N/A,7500000.0,N/A,N/A,1181,0,975,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
thefaustflick,01 Apr 2019,31 May 2019,60.0,-50.0,12,other,4,N/A,N/A,N/A,N/A,1181,0,96,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aquest,25 Feb 2019,9 Apr 2019,43.0,2.0,12,other,10,N/A,39000000.0,N/A,N/A,1181,0,905,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bcnex,03 May 2019,12 Jun 2019,40.0,-62.0,12,other,8,1000000.0,14285714.0,0.07,0.15,1181,0,4047,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinware,01 Mar 2019,30 Apr 2019,60.0,-19.0,12,other,12,N/A,20000000.0,N/A,0.135,1181,0,8030,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
creditcoin,01 Sep 2018,31 Dec 2018,121.0,101.0,12,other,10,N/A,20000000.0,N/A,N/A,1181,0,3747,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gingr,01 Nov 2019,30 Nov 2019,29.0,-233.0,12,other,8,N/A,N/A,N/A,N/A,1181,0,280,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
madana,01 Sep 2018,31 Oct 2018,60.0,162.0,12,fintech,11,N/A,44000000.0,N/A,1.1,1181,0,3504,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nodis,06 Apr 2019,06 Jul 2019,91.0,-86.0,12,other,10,N/A,880000.0,N/A,0.221,1181,0,2034,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bips,15 Nov 2018,31 Jan 2019,77.0,70.0,12,other,18,N/A,N/A,N/A,N/A,1181,0,156,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
conjure,01 May 2019,01 Jun 2019,31.0,-51.0,12,other,10,N/A,6000000.0,N/A,0.21,1181,0,699,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
inzura,18 Apr 2019,19 May 2019,31.0,-38.0,12,other,8,N/A,13606200.0,N/A,0.0675,1181,0,2423,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tryvium,03 Feb 2019,03 Mar 2019,28.0,39.0,12,other,10,N/A,21600000.0,N/A,0.038,1181,0,1083,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bither,20 Apr 2019,28 Jun 2019,69.0,-78.0,12,other,13,N/A,N/A,N/A,N/A,1181,0,9323,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cwex,10 Jan 2019,21 Mar 2019,70.0,21.0,12,blockchain,10,N/A,10000000.0,N/A,0.2,1181,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digitalbits,30 Dec 2018,31 Mar 2019,91.0,11.0,12,other,8,N/A,35000000.0,N/A,0.0035,1181,0,10454,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
erecoin,10 Jan 2019,31 Mar 2019,80.0,11.0,12,other,4,N/A,N/A,N/A,N/A,1181,0,2261,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kryptoin,01 Sep 2018,01 Mar 2019,181.0,41.0,12,other,7,N/A,N/A,N/A,N/A,1181,0,2822,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wulet,01 Jun 2018,30 Jun 2019,394.0,-80.0,12,blockchain,14,N/A,N/A,N/A,N/A,1181,0,4274,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoxygen,15 Jan 2019,22 Mar 2019,66.0,20.0,12,other,3,N/A,30000000.0,N/A,0.18,1181,0,2047,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
geon,31 Jan 2019,31 Mar 2019,59.0,11.0,12,other,17,N/A,35198557.0,N/A,0.1,1181,0,3777,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bineuro,27 Mar 2018,01 Jul 2018,96.0,284.0,12,blockchain,5,N/A,21241600.0,N/A,0.045,1181,0,N/A,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eucx,01 Apr 2019,30 Apr 2019,29.0,-19.0,12,other,5,N/A,N/A,N/A,N/A,1181,0,3076,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pvpchain,01 Jan 2019,30 Apr 2019,119.0,-19.0,12,other,9,N/A,N/A,N/A,0.005,1181,0,3688,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokenroll,15 Apr 2019,30 Apr 2019,15.0,-19.0,12,other,4,N/A,900000.0,N/A,N/A,1181,0,485,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wdx,01 Sep 2018,30 Nov 2018,90.0,132.0,12,other,9,N/A,12500000.0,N/A,N/A,1181,0,4412,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zeosx,06 Apr 2019,31 Jul 2019,116.0,-111.0,12,other,16,N/A,100000000.0,N/A,N/A,1181,0,775,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
centaure,10 May 2018,10 Jul 2018,61.0,275.0,12,other,7,N/A,3030.0,N/A,0.15,1181,0,11383,3.5,303.0,N/A,N/A,N/A,-0.86159,2560,0.152,0.095,1.51,1.502,0.761,9.732,0.104,0.104
cogmento,01 Mar 2019,31 Jul 2019,152.0,-111.0,12,other,3,N/A,10000000.0,N/A,0.1,1181,0,967,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eiplatform,07 Jul 2018,28 Jul 2018,21.0,257.0,12,other,18,N/A,30000000.0,N/A,N/A,1181,0,4229,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
finafex,16 Jan 2019,15 Feb 2019,30.0,55.0,12,other,8,N/A,30000000.0,N/A,0.1,1181,0,7765,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
grabity,14 Jan 2019,31 Mar 2019,76.0,11.0,12,other,16,N/A,30000000.0,N/A,0.0053,1181,0,576,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
guarium,16 Apr 2018,15 Jul 2018,90.0,270.0,12,other,12,N/A,N/A,N/A,0.01,1181,0,30278,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hashbon,23 Aug 2018,03 Nov 2018,72.0,159.0,12,blockchain,16,N/A,11713100.0,N/A,0.12,1181,0,356,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kasko2go,31 May 2018,30 Jul 2018,60.0,255.0,12,other,7,N/A,3700000.0,N/A,0.12,1181,0,18,3.5,303.0,N/A,N/A,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kimex,15 Sep 2018,30 Sep 2018,15.0,193.0,12,blockchain,6,N/A,5550000.0,N/A,0.037,1181,0,2993,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nobar,15 May 2018,30 Jul 2018,76.0,255.0,12,blockchain,11,N/A,20000000.0,N/A,0.01,1181,0,11076,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pantheonx,25 Mar 2019,05 Apr 2019,11.0,6.0,12,other,14,N/A,N/A,N/A,N/A,1181,0,184,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitenny,28 May 2019,28 Jul 2019,61.0,-108.0,12,other,7,N/A,25000000.0,N/A,0.07,1181,0,382,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clarity,14 Feb 2019,08 Apr 2019,53.0,3.0,12,other,17,N/A,N/A,N/A,N/A,1181,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cresio,01 May 2019,01 Aug 2019,92.0,-112.0,12,other,10,N/A,N/A,N/A,0.01,1181,0,2222,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
izzy,01 Mar 2019,20 Nov 2019,264.0,-223.0,12,other,14,N/A,63000000.0,N/A,0.15,1181,0,10,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tanzō,01 Nov 2018,10 Jan 2019,70.0,91.0,5,blockchain,10,N/A,15000000.0,N/A,0.06,1181,0,4748,1.0,80.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
betinreal,01 Jan 2019,31 Mar 2019,89.0,11.0,12,other,6,N/A,9600000.0,N/A,0.2,1181,0,306,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
block66,20 Sep 2018,20 Oct 2018,30.0,173.0,12,blockchain,9,N/A,12285000.0,N/A,0.15,1181,0,712,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdtoken,26 Feb 2018,02 Apr 2018,35.0,374.0,12,other,16,N/A,N/A,N/A,N/A,1181,0,23535,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypstock,15 Aug 2018,10 Sep 2018,26.0,213.0,12,blockchain,9,N/A,59000000.0,N/A,0.25,1181,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eminent,27 Jun 2018,03 Jul 2018,6.0,282.0,12,other,4,N/A,28572155.0,N/A,0.25,1181,0,1395,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ern,25 Jun 2018,30 Jul 2018,35.0,255.0,12,other,7,N/A,25000000.0,N/A,0.09,1181,0,7272,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
highbank,01 Mar 2019,30 Apr 2019,60.0,-19.0,12,other,14,N/A,40000000.0,N/A,1.0,1181,0,3186,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
homelend,15 Mar 2018,30 Jul 2018,137.0,255.0,12,blockchain,10,N/A,30000000.0,N/A,N/A,1181,0,1134,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
povr,30 Mar 2018,22 Jun 2018,84.0,293.0,12,other,3,N/A,10000000.0,N/A,0.02,1181,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
primary,01 Sep 2018,28 Feb 2019,180.0,42.0,12,blockchain,14,N/A,500000000.0,N/A,0.1,1181,0,1321,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
reindeer,20 Dec 2018,04 Feb 2019,46.0,66.0,12,other,5,N/A,33252000.0,N/A,N/A,1181,0,4151,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
canyudo,07 Apr 2019,07 Jul 2019,91.0,-87.0,12,other,14,N/A,200000000.0,N/A,0.1,1181,0,268,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
discoveryiot,01 Aug 2018,15 Sep 2018,45.0,208.0,12,other,12,N/A,19600000.0,N/A,0.11,1181,0,106,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iryo,11 Apr 2018,17 Apr 2018,6.0,359.0,12,insurance services,7,15800000.0,25901639.0,0.61,0.11,1181,0,1669,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mitoshi,28 Jan 2019,28 Feb 2019,31.0,42.0,12,other,20,N/A,60000000.0,N/A,N/A,1181,0,952,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pimoncoin,16 May 2019,31 Jul 2019,76.0,-111.0,12,other,4,N/A,35000000.0,N/A,0.1,1181,0,7,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
po8,01 Apr 2018,30 Jul 2018,120.0,255.0,12,blockchain,4,N/A,30300000.0,N/A,0.012,1181,0,22723,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sessia,18 Mar 2019,30 Jul 2019,134.0,-110.0,12,other,19,N/A,50000000.0,N/A,N/A,1181,0,683,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vosai,20 Apr 2018,20 Aug 2018,122.0,234.0,12,other,17,N/A,100000000.0,N/A,0.75,1181,0,636,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yondocoin,13 Mar 2018,31 Aug 2018,171.0,223.0,12,other,11,N/A,20000000.0,N/A,0.2,1181,0,6805,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
glyff,20 Mar 2019,19 Jun 2019,91.0,-69.0,12,other,5,N/A,N/A,N/A,N/A,1181,0,213,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wom,30 Jan 2019,14 Feb 2019,15.0,56.0,12,other,12,N/A,350000000.0,N/A,N/A,1181,0,3483,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xcrypt,01 Mar 2019,31 May 2019,91.0,-50.0,12,other,9,N/A,7000000.0,N/A,0.1,1181,0,1947,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ais,01 Apr 2019,30 Jun 2019,90.0,-80.0,12,other,3,N/A,45000000.0,N/A,0.3,1181,0,831,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitrus,29 May 2019,14 Oct 2019,138.0,-186.0,12,other,10,N/A,6390000.0,N/A,0.07,1181,0,1676,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitschool,14 May 2018,11 Jun 2018,28.0,304.0,12,blockchain,14,N/A,19360000.0,N/A,0.121,1181,0,N/A,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoriyal,09 Sep 2019,09 Sep 2020,366.0,-517.0,12,other,17,N/A,70000000.0,N/A,200.0,1181,0,N/A,1.5,174.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cures,01 Feb 2019,31 Mar 2019,58.0,11.0,12,other,27,N/A,N/A,N/A,N/A,1181,0,6585,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
divider,16 Jun 2019,30 Sep 2019,106.0,-172.0,12,other,3,N/A,5000000.0,N/A,N/A,1181,0,55,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
easyguide,17 Oct 2018,17 Nov 2018,31.0,145.0,12,blockchain,6,N/A,15000000.0,N/A,0.002,1181,0,21,3.5,303.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
linix,16 Mar 2019,19 Mar 2019,3.0,23.0,12,blockchain,8,16400000.0,16400000.0,1.0,0.02,1181,0,953,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tranium,02 Jan 2019,20 Jan 2019,18.0,81.0,12,other,6,N/A,66504.0,N/A,N/A,1181,0,N/A,1.0,75.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wox,17 May 2019,17 Jun 2019,31.0,-67.0,12,other,4,N/A,24600000.0,N/A,0.05,1181,0,211,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aigo,11 May 2018,30 Jul 2018,80.0,255.0,12,other,8,N/A,20000000.0,N/A,1.0,1181,0,3490,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitney,01 Aug 2018,15 Aug 2018,14.0,239.0,12,other,8,N/A,32000000.0,N/A,0.08,1181,0,1773,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitplay,01 Apr 2018,14 May 2018,43.0,332.0,12,blockchain,7,N/A,N/A,N/A,N/A,1181,0,2630,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
chrypto,15 Oct 2018,7 Apr 2019,174.0,4.0,12,blockchain,12,N/A,8100000.0,N/A,0.15,1181,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinself,25 May 2018,14 Jun 2018,20.0,301.0,12,other,15,N/A,1496340.0,N/A,N/A,1181,0,N/A,3.5,303.0,N/A,N/A,0.02,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
deneum,15 Nov 2018,31 Jan 2019,77.0,70.0,12,blockchain,6,N/A,89000000.0,N/A,5.6,1181,0,648,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
duniabooking,01 May 2019,31 Jul 2019,91.0,-111.0,12,other,11,N/A,6000000.0,N/A,0.01,1181,0,119,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mediar,03 Aug 2018,28 Feb 2019,209.0,42.0,12,other,14,N/A,N/A,N/A,N/A,1181,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moovin,01 Aug 2018,01 Sep 2018,31.0,222.0,12,other,6,N/A,1170470.0,N/A,N/A,1181,0,43,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
newc,31 Jan 2019,15 Apr 2019,74.0,-4.0,12,other,5,N/A,33750000.0,N/A,0.15,1181,0,464,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
owndata,02 Mar 2018,31 May 2018,90.0,315.0,12,other,6,N/A,1912240.0,N/A,0.00024,1181,0,12100,3.5,303.0,N/A,N/A,N/A,0.47083,49204,-0.293,0.122,1.939,1.922,-0.616,-5.402,0.007,0.007
shoppercoin,01 Oct 2018,20 Oct 2018,19.0,173.0,12,other,7,N/A,57500000.0,N/A,N/A,1181,0,7,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smathium,06 May 2019,29 Jul 2019,84.0,-109.0,12,other,10,N/A,N/A,N/A,N/A,1181,0,5918,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tipo,20 Aug 2018,10 Oct 2018,51.0,183.0,12,other,7,N/A,1986840.0,N/A,N/A,1181,0,1937,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tunez,04 Nov 2018,04 Dec 2019,395.0,-237.0,12,other,4,N/A,331140.0,N/A,N/A,1181,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wisewolf,29 Mar 2018,05 Apr 2018,7.0,371.0,12,other,3,N/A,100000000.0,N/A,0.1,1181,0,8260,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arfreyr,01 Dec 2018,31 Jan 2019,61.0,70.0,12,other,6,N/A,30000000.0,N/A,0.025,1181,0,8999,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
batmine,21 May 2019,31 May 2019,10.0,-50.0,12,other,7,N/A,N/A,N/A,N/A,1181,0,757,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
